date,WaterLevelElevation,PPT_mm,Tmin_deg,Tmean_deg,Tmax_deg,Tdmean_deg,vpdmin_hPa,vpdmax_hPa
2/9/2016,664.61,0,2.3,10,17.8,-6.3,2.93,16.95
2/10/2016,664.12,0,2.9,12.7,22.4,-2.1,2.79,21.89
2/11/2016,663.89,0,5.4,14.6,23.9,0,2.99,23.65
2/12/2016,663.65,0,5.7,16.3,26.9,3.8,0.99,28.62
2/13/2016,663.31,0,5.9,16.6,27.2,6.6,0.84,26.36
2/14/2016,663.31,0,8.5,16,23.5,10.1,0.65,16.42
2/15/2016,663.41,0,10.8,17.1,23.3,12.6,0.27,14.23
2/16/2016,663.29,0,6.2,15.3,24.4,7.2,0.56,20.73
2/17/2016,662.71,0,6.5,16.5,26.4,5.3,1.85,24.14
2/18/2016,662.29,0,10.8,17.6,24.5,5.3,1.15,22.53
2/19/2016,661.97,0,14.3,20.3,26.4,13.6,0.77,20.2
2/20/2016,661.65,0,17.3,22.1,27,15.7,1.52,19.19
2/21/2016,661.84,0.24,18.2,22.2,26.2,17.1,0.68,14.36
2/22/2016,662.07,3.38,17.2,19.9,22.6,17,1.06,7.86
2/23/2016,662,30.89,14.7,17.8,20.9,15,0.52,7.03
2/24/2016,662.51,0,6.6,11.9,17.2,5.4,0.64,9.83
2/25/2016,663.06,0,2.1,10.5,18.8,-1.9,1.41,17.45
2/26/2016,663.49,0,2.5,12,21.4,-0.7,1.74,19.58
2/27/2016,663.38,0,5,11.5,17.9,1.3,1.09,13.88
2/28/2016,663.79,0,6.6,14.3,22,9.1,0.81,16.34
2/29/2016,664.27,0,13.3,18.9,24.5,14,0.31,14.95
3/1/2016,663.86,0.07,16.2,20.7,25.2,16.2,0.18,14.51
3/2/2016,663.41,0,11.8,20.1,28.3,10.2,2.14,22.44
3/3/2016,663.08,0,12,18.4,24.8,13.4,0.87,14.2
3/4/2016,662.88,0,10.2,19.3,28.4,6.9,1.14,30.01
3/5/2016,662.77,0,8.5,16.1,23.7,6.5,0.98,20.98
3/6/2016,662.73,0,14.8,19.6,24.4,13.7,0.54,15.18
3/7/2016,662.91,0.99,15.9,20.1,24.2,16.2,0.79,12.38
3/8/2016,662.75,0.63,18.9,21.6,24.4,18.4,0.95,10.14
3/9/2016,662.67,29.52,15.5,21.6,27.7,18.2,0.53,16.87
3/10/2016,663.5,11.73,15,16.5,17.9,14.6,0.76,3.77
3/11/2016,664.37,13.4,15.1,16.6,18.1,15.3,0.51,3.66
3/12/2016,665.11,3.09,11.5,16.7,21.9,13.3,0.27,11.98
3/13/2016,666.14,0,11.3,16.6,21.9,12.8,0.27,11.7
3/14/2016,666.78,0,9.9,19.5,29,7.6,0.26,32.6
3/15/2016,666.61,0,10.1,21.2,32.3,13.4,0.12,37.64
3/16/2016,666.42,0,18.1,24.3,30.5,14.3,0.54,22.93
3/17/2016,666.03,0,18,22,25.9,17.9,1.21,12.72
3/18/2016,665.9,0,19.6,23,26.4,19.6,0.44,12.98
3/19/2016,665.96,9.55,10.2,18.8,27.5,15.3,0.59,15.11
3/20/2016,666.04,0,5.1,11.3,17.4,1.7,2.5,12.32
3/21/2016,666.08,0,2.8,10.5,18.3,-1.1,1.43,15.51
3/22/2016,665.74,0,2.5,10.6,18.7,2.7,1.11,14.37
3/23/2016,665.39,0,7.3,16.2,25.1,13.2,1.24,17.11
3/24/2016,665.33,10.61,12.6,19.8,27,16.2,0.53,14.92
3/25/2016,665.44,0,6.4,13.8,21.2,3.2,1.59,17.95
3/26/2016,665.36,0,6.2,14.1,22,6.8,0.58,17
3/27/2016,665.6,0.17,12,17.3,22.6,14.3,0.38,11.35
3/28/2016,665.74,0.43,10.2,16.9,23.6,10.8,0.47,16.2
3/29/2016,665.52,0,10.8,16.8,22.7,9.9,0.21,16.71
3/30/2016,665.15,2.24,16.6,19,21.5,19,0.35,3.26
3/31/2016,665,1.21,19,22,25,20.6,0.28,6.38
4/1/2016,665.02,3.33,14.8,22.1,29.4,9.2,0.75,31.75
4/2/2016,664.37,0.64,6.6,12.3,18.1,5.7,2.13,11.69
4/3/2016,664.53,0,6.4,14.6,22.9,2.7,1.67,21.47
4/4/2016,664.11,0,7.1,15.9,24.8,4.5,1.84,23.48
4/5/2016,663.5,0,9.6,18.3,27,8.8,2.02,24.24
4/6/2016,662.8,0,10.6,18.6,26.7,10.9,1.41,22.78
4/7/2016,662.56,0,9.1,18,27,8,1.57,26.49
4/8/2016,662.05,0,9.6,18.3,27,8,2.5,25.94
4/9/2016,661.68,0,13.3,19.4,25.4,8.6,3.08,21.8
4/10/2016,661.82,0,15.4,20.5,25.5,14.7,1.76,17.69
4/11/2016,661.86,2.74,18.3,22.1,25.9,18.7,0.94,12.31
4/12/2016,661.9,0,18.9,24.2,29.4,19.6,0.72,19.12
4/13/2016,661.36,40.68,16.7,19.3,21.9,16.5,0.32,7.4
4/14/2016,662.41,0,13.8,18.3,22.9,14.9,0.43,11.11
4/15/2016,663.21,0,12.7,19.7,26.8,13.9,0.47,20.03
4/16/2016,663.64,0,13.8,20.2,26.6,16.1,0.31,16.12
4/17/2016,664.3,3.19,18.9,22.2,25.4,20.3,0.62,8.54
4/18/2016,664.7,10.58,20.1,24,28,21.5,0.46,11.04
4/19/2016,665.47,23,16.9,19.7,22.5,17.9,0.47,6.15
4/20/2016,666.79,0.26,18.2,21.6,25,18.7,1.17,10.26
4/21/2016,667.45,0.8,17.4,22.1,26.7,17.9,1.17,15.59
4/22/2016,667.95,14.63,16.2,22.1,27.9,16.7,0.98,18.39
4/23/2016,668.7,0,13.5,21,28.4,12.1,1.37,26.59
4/24/2016,669.25,0,15.3,21.3,27.4,13.4,2.45,21.96
4/25/2016,669.93,0,18.7,22.7,26.8,18.5,2.11,15.26
4/26/2016,669.87,6.13,22.1,27.1,32,21.3,2.4,21.73
4/27/2016,669.65,13.53,16.2,22.6,28.9,20.5,1,13.73
4/28/2016,669.62,0,16.8,24,31.3,12.5,0.58,36.93
4/29/2016,669.92,0,21.1,24.7,28.3,21.3,2.18,15.61
4/30/2016,670,10.58,15.2,22.2,29.2,21.1,0.78,11.67
5/1/2016,670.49,0,16.8,23.2,29.6,17.1,1.68,23.86
5/2/2016,671.05,0.43,18.4,22.3,26.2,14.8,4.08,14.3
5/3/2016,670.96,0,14.2,16.2,18.1,10.6,3.37,7.8
5/4/2016,670.73,0,11.7,18.9,26,9.5,1.94,22.99
5/5/2016,670.28,0,12.5,21.4,30.3,10,2.45,31.9
5/6/2016,669.83,0,14.6,22.4,30.1,11.6,2.61,29.88
5/7/2016,668.95,0,14.2,21.9,29.5,11.5,1.67,28.53
5/8/2016,668.64,0,16.8,23.3,29.7,16,2.44,25.23
5/9/2016,668.55,1.32,20.4,22.4,24.4,18.4,2.94,9.41
5/10/2016,668.33,0,21.6,26,30.4,20,1.81,22.92
5/11/2016,667.72,24.01,18.9,25.8,32.6,20.7,1.12,23.85
5/12/2016,668.7,0.63,20.2,25.5,30.8,20.6,2.01,19.31
5/13/2016,669.6,0.41,22.3,25.4,28.5,20.3,2.78,14.02
5/14/2016,670.3,0.28,21.9,26.5,31.1,20.2,1.65,21.27
5/15/2016,670.95,4.86,18.8,22.3,25.9,18.8,1.74,10.69
5/16/2016,671.53,56.26,18.2,19.8,21.4,18.4,0.8,4.93
5/17/2016,672.61,1.39,20.1,23.7,27.4,19.5,0.94,13.27
5/18/2016,673.22,39.53,19.1,22.8,26.5,19.9,0.61,8.92
5/19/2016,674.6,5.29,17.3,21.2,25.1,16.7,0.9,10.74
5/20/2016,676.77,43.71,16.3,20.5,24.6,17.1,0.84,10.61
5/21/2016,677.76,0,18.3,22.9,27.6,19.1,1.32,14.45
5/22/2016,678.1,0.95,23,26.6,30.1,22.8,1.23,14.17
5/23/2016,678.74,0,22.3,26.3,30.4,22.1,1.32,15.44
5/24/2016,678.62,0.83,22.5,26.4,30.3,23,0.64,13.72
5/25/2016,678.72,0,24.4,27,29.6,23.2,2.16,11.36
5/26/2016,678.78,0,25,27.8,30.7,24.1,2.17,14.22
5/27/2016,678.49,0,23.8,28.1,32.5,23.7,2.51,19.56
5/28/2016,678.51,0,21.1,27,32.9,21,2.2,25.09
5/29/2016,678.43,16.16,20.8,26.8,32.8,22.5,1.27,22.4
5/30/2016,678.69,16.49,19.1,25,31,20.9,1.34,19.81
5/31/2016,679.36,5.99,18.1,24.4,30.7,20.1,0.78,22.72
6/1/2016,679.94,28.59,19.7,24.3,29,20.8,0.61,12.75
6/2/2016,680.67,63.37,19,24.5,30,20.1,0.49,18.44
6/3/2016,682.59,20.07,18.8,23.9,28.9,18.9,0.87,19.33
6/4/2016,683.54,1.51,19.1,22.9,26.8,19.2,0.98,13.43
6/5/2016,684.43,0.45,20.1,25,29.9,19.5,1.29,21.82
6/6/2016,685.01,0,18.5,24.6,30.6,14.9,4.33,30.05
6/7/2016,685.49,0,19.2,25.5,31.7,15.1,4.45,30.98
6/8/2016,685.44,0,21.8,27.1,32.5,19.9,2.21,27.69
6/9/2016,685.39,0.03,21.5,26.8,32,21.2,1.31,23.01
6/10/2016,685.37,0,22.3,26.9,31.5,21.4,1.63,20.99
6/11/2016,685.28,0,23.2,27.6,32,22.3,1.89,21.82
6/12/2016,684.79,0,25.1,29.1,33.1,23.2,2.66,24.29
6/13/2016,684.79,0,24.8,29.3,33.8,23.6,2.39,26.35
6/14/2016,684.44,0,24.9,29.5,34,23.5,3.47,25.42
6/15/2016,683.65,0,25.2,29.6,33.9,23.5,3.53,24.38
6/16/2016,683.21,0,24.4,29.9,35.4,22.7,2.02,32.56
6/17/2016,682.49,0,24.6,29.7,34.7,22.5,2.93,30.9
6/18/2016,681.62,0,25.2,29.8,34.5,22.6,3.1,29.11
6/19/2016,681.01,0,25.1,29.8,34.6,22.5,3.07,29.62
6/20/2016,680.55,1.08,23,27.7,32.4,21.3,1.65,25.37
6/21/2016,679.95,0.29,23.2,28.2,33.2,21.4,2.3,26.68
6/22/2016,679.12,0,23.7,28.8,33.9,20.9,2.73,30.25
6/23/2016,678.21,0,23.2,28.7,34.1,21.6,2.51,28.99
6/24/2016,677.57,0,23.5,28.7,33.8,21.3,2.1,28.92
6/25/2016,676.72,0,24.7,29,33.3,22.3,2.63,26.51
6/26/2016,676.32,1.2,24.7,27.4,30.2,23.6,2.22,14.68
6/27/2016,676.63,0.09,23.5,28,32.6,22.7,1.31,22.09
6/28/2016,676.57,0,23.2,28.3,33.3,20.9,2.37,28.12
6/29/2016,675.78,0,21.8,28.4,34.9,21.2,1.45,32.14
6/30/2016,675.47,0,23.3,29,34.6,20,2.93,34.88
7/1/2016,674.99,0,23,29.1,35.1,21.3,2.11,33.35
7/2/2016,674.31,0,24.3,29.4,34.6,21.8,2.16,32.09
7/3/2016,673.99,0,25,30.7,36.3,22.3,3.18,38.29
7/4/2016,674.05,0,25.5,31.1,36.6,23.3,4.1,35.52
7/5/2016,673.74,0,25.5,31.7,38,22.4,3.41,45.61
7/6/2016,672.72,0,26,31.6,37.3,22.8,4.88,39.94
7/7/2016,671.84,0,25.5,31.3,37,22.3,4.17,40.77
7/8/2016,671.13,0,25.4,31.3,37.2,22.4,3.7,39.96
7/9/2016,670.67,0,25.5,31.1,36.8,22,2.95,38.91
7/10/2016,670.38,0,26,31.4,36.7,22.3,3.8,39.13
7/11/2016,670.23,0,26.1,31.1,36.1,22.1,5.43,38.43
7/12/2016,669.85,0,24.9,31.2,37.5,21.1,3.88,45.79
7/13/2016,668.67,0,25.7,31.1,36.5,22.1,4.43,37.84
7/14/2016,668.22,0,25,31.1,37.2,22,3.24,40.04
7/15/2016,667.35,0,25.1,31.3,37.6,22.3,3.43,43.02
7/16/2016,666.6,0,23.6,30.7,37.7,20.3,1.57,48.13
7/17/2016,666.1,0,24.1,30.1,36.2,21.2,2.47,38.19
7/18/2016,666.35,0,24.6,30.3,36,21.2,2.58,38.29
7/19/2016,665.64,0,24.7,30.6,36.5,21.7,2.86,39.48
7/20/2016,664.59,0.47,24.7,30.1,35.4,21.9,3.15,34.26
7/21/2016,664.05,0,24.5,30.5,36.5,21,3.3,39.07
7/22/2016,663.46,0,24.3,30.4,36.5,20.1,3.54,40.47
7/23/2016,663.2,0,24.8,30.8,36.8,20.7,3.69,41.03
7/24/2016,663.08,0,25.1,31,36.8,21.2,2.96,41.02
7/25/2016,663.44,0,25.4,31.4,37.4,21.4,3.23,42.3
7/26/2016,662.67,37.74,22.6,29.8,37,21.7,0.83,40.76
7/27/2016,663.26,1.4,23.9,27.4,31,23,1.62,17.19
7/28/2016,663.97,17.69,23.1,26.8,30.6,23.1,1.12,15.51
7/29/2016,665.43,0.09,22.8,28.9,35,21.9,1.93,32.18
7/30/2016,665.67,0,24.4,29.4,34.4,22.2,1.81,31.14
7/31/2016,666.08,0,24.8,29.9,35,21.8,2.13,34.42
8/1/2016,666.82,0,23.8,29.8,35.7,21.4,2.23,37.6
8/2/2016,666.49,0,23.9,29.9,35.9,20.7,2.06,39.66
8/3/2016,665.61,0,24,29.9,35.7,21.9,1.87,34.25
8/4/2016,664.92,0,24.1,29.8,35.5,21.7,2.21,34.27
8/5/2016,664.4,0,24.7,30.4,36.1,21.7,2.81,36.74
8/6/2016,663.69,0,25,30.4,35.7,21.9,2.39,34
8/7/2016,663.92,0,25.1,30.6,36.1,21.8,2.24,37.22
8/8/2016,663.93,0,25,30.8,36.6,21.7,2.31,38.58
8/9/2016,663.52,0,25.5,31.1,36.8,22,2.94,38.84
8/10/2016,661.94,0,25.5,31.3,37.1,22.2,2.6,40.9
8/11/2016,661.56,0,25.8,31.6,37.4,22.6,2.67,40.91
8/12/2016,660.92,0,25.7,31.6,37.6,22.5,2.97,41.27
8/13/2016,660.54,0,25.7,32.1,38.4,21.9,3.73,44.52
8/14/2016,661.32,10.07,24.3,27.5,30.7,22.7,2.24,18.22
8/15/2016,662.58,31.66,22.3,25.7,29.2,22.6,0.2,13.05
8/16/2016,664.24,23.4,21.9,23.5,25.1,22.5,0.63,3.78
8/17/2016,665.75,4.01,23.8,26.6,29.4,23.3,1.11,13.02
8/18/2016,667.44,15.62,23.6,26.5,29.5,23.4,0.73,12.53
8/19/2016,668.16,1.33,24.6,28.4,32.2,23.4,1.46,22.22
8/20/2016,669,0,25.5,29.6,33.6,23,3.02,26.34
8/21/2016,669.67,40.65,22.2,25.4,28.5,23.2,0.47,10.9
8/22/2016,671.43,6.15,22.7,25.1,27.6,22.9,0.83,9.6
8/23/2016,672.92,6.27,22.6,27.5,32.4,22.8,0.96,23.43
8/24/2016,673.83,0,24.4,28.7,33.1,22.3,1.94,26.1
8/25/2016,674.32,0,24,28.2,32.4,22.5,1.91,23.33
8/26/2016,674.56,0,23.9,28.2,32.5,22.6,1.68,23.31
8/27/2016,674.77,0,23.4,28,32.6,22.2,1.94,24.47
8/28/2016,674.87,0,23.3,27.9,32.5,21.8,2.54,23.88
8/29/2016,675.34,1.63,23,27.4,31.9,21.7,2.23,22.71
8/30/2016,675.15,22.15,23.3,27.4,31.4,22.3,2.11,20.85
8/31/2016,675.3,0.54,23.3,26.5,29.8,22.4,1.89,15.55
9/1/2016,675.13,5.57,23.3,28.2,33.1,22,3.1,25.72
9/2/2016,675.26,0,24,29.1,34.1,21.6,3.79,30.13
9/3/2016,675.04,10.65,22.6,27,31.4,22.2,1.96,19.48
9/4/2016,675.42,0,23.1,28,33,22.5,1.78,25.07
9/5/2016,675.75,2.53,22.7,27.7,32.6,22.7,1.3,22.54
9/6/2016,676.04,0,24,28.6,33.1,23.3,1.76,25.32
9/7/2016,675.46,0.85,25.7,29.6,33.4,24.1,2.3,23.5
9/8/2016,675.56,0,23.9,28.6,33.4,22.7,1.85,25.86
9/9/2016,675.15,0,24,28.7,33.4,22.1,1.82,27.21
9/10/2016,674.7,0,23.8,28.8,33.8,21.4,1.97,31.87
9/11/2016,674.66,0.01,21.8,27.3,32.8,19.7,2.32,29
9/12/2016,674.97,0,21.3,26.8,32.3,19.6,2.23,25.74
9/13/2016,675.23,0,22.2,27.4,32.7,21.2,2.25,26.22
9/14/2016,674.86,0,23.8,27.9,32.1,22.1,2.73,22.99
9/15/2016,674.89,0,22.5,27.9,33.3,21.6,2.11,27.32
9/16/2016,674.84,0,22.7,28.1,33.4,21.7,1.62,27.34
9/17/2016,674.54,0,23.1,28.4,33.8,21.6,2,28.83
9/18/2016,674.66,0,23.3,29.1,34.8,22.5,2.38,31.21
9/19/2016,674.75,0,24.9,30.1,35.4,22.4,1.98,32.59
9/20/2016,674.28,0,24.3,29.7,35,22.5,1.87,31.51
9/21/2016,673.44,0,23.8,29.5,35.1,20.8,2.41,35.93
9/22/2016,673.48,0,21.1,27.3,33.6,19.5,2.95,32.13
9/23/2016,673.26,0,21.5,27.5,33.4,21.8,1.59,28.36
9/24/2016,673.27,0,24,28.7,33.4,22.3,1.59,28.58
9/25/2016,673.4,4.75,24.3,28.9,33.6,23.2,1.89,25.88
9/26/2016,674.15,110.77,20.9,25.7,30.6,21.9,0.4,17.03
9/27/2016,676.41,8.27,19.4,22.4,25.4,18.6,1.03,8.2
9/28/2016,677.56,0,18.1,21.4,24.6,17.7,1.53,10.61
9/29/2016,678.1,0,18.4,24.6,30.9,17.8,1.66,25.05
9/30/2016,678.08,0,15.2,23.1,30.9,13.1,2.2,29.42
10/1/2016,678.05,0,14.9,21,27.1,12,2.3,23.83
10/2/2016,678.15,0,14.6,20.5,26.4,13.4,1.36,20.4
10/3/2016,678.43,0,14.6,21.9,29.2,13.9,1.29,26.2
10/4/2016,678.2,0,17.2,23.5,29.8,18.1,1.43,24.59
10/5/2016,677.72,0,22.2,27,31.7,21.2,1.01,23.88
10/6/2016,677.31,0,23.5,28,32.6,21.5,1.36,26.01
10/7/2016,676.68,0,23.5,27.9,32.3,21.9,1.34,25
10/8/2016,676.38,9.43,17.7,23.4,29.1,18.7,1.68,14.57
10/9/2016,676.61,0,17.2,22.8,28.4,16.3,3.19,18.8
10/10/2016,676.79,0,11.1,19.5,27.9,8.5,2.74,27.46
10/11/2016,676.8,0,10.9,19.3,27.8,8.7,2.08,26.9
10/12/2016,676.27,0,12.1,20.7,29.4,13.6,1.24,24.97
10/13/2016,676.06,0,15.4,23.4,31.4,19.7,1.15,26.14
10/14/2016,675.92,0,21.8,26.6,31.4,20.4,1.56,23.56
10/15/2016,675.66,0,21.5,26.1,30.6,20.3,1.36,22.56
10/16/2016,675.85,0,21.9,26.8,31.7,20.7,1.52,24.52
10/17/2016,675.99,0,22.5,27.4,32.3,20.3,2.03,27.54
10/18/2016,675.78,0,23.2,27.9,32.6,20.8,1.95,26.64
10/19/2016,675.39,0,23.8,28.2,32.6,21.5,2.21,29.06
10/20/2016,675.12,0,22.3,27.4,32.6,20.1,1.75,30.86
10/21/2016,674.99,2.32,14.5,21.1,27.7,12.2,1.68,22.67
10/22/2016,674.75,0,7.9,16.4,24.8,6.6,1.42,22.18
10/23/2016,674.92,0,7.9,16.7,25.6,8.2,1.22,23.13
10/24/2016,675.49,0.57,12.8,20.5,28.3,14.9,1.21,23.62
10/25/2016,675.21,0,18.2,23.6,28.9,17.9,1.12,19.37
10/26/2016,674.99,0,17,22.4,27.9,16.7,0.64,20.58
10/27/2016,674.79,0,17,23.1,29.2,16.6,1.27,22.6
10/28/2016,674.44,0,15.2,22.2,29.3,15.9,1.29,22.11
10/29/2016,674.54,0,14.8,21.7,28.5,16.7,0.4,21.35
10/30/2016,674.63,0,17.2,22.9,28.6,17.4,0.61,20.47
10/31/2016,674.53,0,16.2,22.8,29.5,15.8,0.73,24.48
11/1/2016,674.6,0,17.4,22.8,28.2,19.3,0.6,18.46
11/2/2016,674.45,0.11,22.6,26.8,31,20.7,1.98,23.58
11/3/2016,674.81,0,23.1,26.9,30.6,21.3,1.79,21.07
11/4/2016,675.28,0.67,20.7,25.2,29.8,20.1,1.83,17.81
11/5/2016,675.65,0,19.6,21.7,23.8,18.8,1.66,7.83
11/6/2016,675.95,0.61,18.2,22.2,26.3,18,1.65,13.21
11/7/2016,676.48,17.09,17.3,21.5,25.7,17.2,0.91,10.65
11/8/2016,676.5,18.27,17,21,25,19.2,0.26,8.01
11/9/2016,676.78,30.38,16.6,19.3,22,16.6,0.82,7.28
11/10/2016,678.12,5.09,16.2,17.2,18.2,15.6,0.95,2.77
11/11/2016,678.8,0.22,13.2,17.1,20.9,12.8,0.82,9.81
11/12/2016,679.46,0.66,14.1,18.9,23.7,13.8,1.07,14.12
11/13/2016,680.11,0,14.1,19.4,24.7,13.1,1.62,16.86
11/14/2016,680.62,0,13.2,18.5,23.8,13.7,0.29,13.87
11/15/2016,680.6,0,12.4,19,25.5,14.1,0.27,15.93
11/16/2016,680.62,0,10.8,20.2,29.6,10.9,0.8,30.44
11/17/2016,680.63,0,11,20.1,29.2,10.8,0.7,29.86
11/18/2016,680.73,0,16.2,21.8,27.3,17.5,0.62,17.35
11/19/2016,680.64,0,9.1,18,27,6,3.09,18.81
11/20/2016,680.57,0,1.4,9.3,17.2,-1.5,0.99,14.89
11/21/2016,680.79,0,1.6,10.4,19.2,0.7,0.86,16.63
11/22/2016,680.65,0,5.9,15.2,24.6,12.6,0.75,17.51
11/23/2016,680.53,0,16.6,21,25.3,18.4,0.54,11.54
11/24/2016,680.31,0,8.6,16.2,23.8,7.2,1.04,19.67
11/25/2016,680.04,0,9.1,16.3,23.4,13.1,0.96,14.04
11/26/2016,680.13,0.01,13.4,17.8,22.2,14.5,0.68,7.9
11/27/2016,680.23,0,13.7,17.4,21.2,11.9,1.81,11.68
11/28/2016,680.44,0,15.3,20.1,25,17,1.52,12.98
11/29/2016,680.49,0,9,17.8,26.6,7,2.31,27.76
11/30/2016,680.1,0,11.2,18.8,26.5,2.8,5.86,27.95
12/1/2016,679.98,0,4.2,12,19.8,-0.7,2.28,18.32
12/2/2016,679.42,0,5.2,13.2,21.2,5.3,2.43,17.49
12/3/2016,679.49,122.2,10.9,14,17.1,11.7,0.42,5.04
12/4/2016,681.71,27.03,10.4,11,11.6,9.9,0.63,1.53
12/5/2016,683.26,33.19,9.2,10.3,11.4,9,0.72,1.98
12/6/2016,684.69,1.89,6,9.6,13.2,8.6,0.17,3.3
12/7/2016,685.39,0,5.3,12.1,18.9,7.2,0.32,11.8
12/8/2016,686.05,0,6.6,10.2,13.8,8.1,0.58,4.14
12/9/2016,686.27,0,2.2,5.1,8.1,-3.6,2.6,4.72
12/10/2016,686.62,0,2.2,5,7.7,-5,2.62,7.12
12/11/2016,687.17,1.44,6,8.4,10.7,5.9,0.14,3.97
12/12/2016,687.51,0.48,8.9,12.3,15.7,12.2,0.06,1.83
12/13/2016,687.42,0,8.6,14.4,20.2,11.8,0.18,10.64
12/14/2016,687.26,0,9.7,15.9,22.2,12.2,0.51,9.34
12/15/2016,687.02,0,10.6,14.7,18.9,9,2.31,8.32
12/16/2016,686.85,0,10,11.5,12.9,7.9,1.75,4.14
12/17/2016,686.74,0.69,11.4,14.4,17.3,14.4,0.14,2.64
12/18/2016,686.91,0,0.2,12.6,25.1,9.6,0.34,10.23
12/19/2016,686.75,0,-3.2,0.2,3.7,-11.3,2.46,5.27
12/20/2016,686.4,0,-3.4,3,9.4,-11.1,2.3,9.66
12/21/2016,686.36,0,4.3,9.1,13.8,-4.2,2.04,12.02
12/22/2016,686.03,0,4.4,12.7,20.9,4.3,0.73,17.28
12/23/2016,685.96,0,11.9,15.9,19.9,3.7,3.01,15.87
12/24/2016,685.72,0.59,12.9,16.9,20.9,16.5,0.36,3.22
12/25/2016,685.89,0,19.8,22.4,24.9,19.4,0.82,9.26
12/26/2016,686.01,0.38,20.2,23.2,26.2,19.2,2.51,13.27
12/27/2016,685.84,0,20.7,24.5,28.4,19.8,1.24,17.13
12/28/2016,685.63,0.49,19.7,22.6,25.5,18.6,0.84,11.18
12/29/2016,685.61,0,16.3,21.5,26.7,17.4,0.99,14.56
12/30/2016,685.48,0,10.2,13.9,17.6,-4.9,8.02,16.21
12/31/2016,685.27,0,9.8,11.4,13,-2.2,4.61,11.41
1/1/2017,685.35,0.59,11.3,16.9,22.4,12,0.7,10.39
1/2/2017,685.41,1.18,12.8,18.5,24.3,14.8,0.21,13.45
1/3/2017,685.51,0,7.2,16.1,25,5.9,0.95,23.96
1/4/2017,685.12,0,5.3,15.7,26,1.6,2.67,27.77
1/5/2017,684.81,0,5.4,8.2,11,0.9,2.86,6.47
1/6/2017,684.62,0,-0.3,10.3,20.9,2.6,1.64,10.89
1/7/2017,684.37,0,-6.3,-2.6,1.1,-8.9,1.18,3.27
1/8/2017,683.95,0,-7,0.3,7.5,-12.3,0.92,8.47
1/9/2017,683.88,0,-6.1,2.6,11.3,-4.5,0.83,10.31
1/10/2017,683.66,0,8,15.1,22.3,9.8,0.63,14.64
1/11/2017,683.66,0,11.3,18.8,26.3,12.3,0.24,21.52
1/12/2017,683.67,0.08,14.6,20.6,26.6,15.8,0.54,18.11
1/13/2017,683.52,0.05,18.6,22.5,26.5,17.7,0.93,17.18
1/14/2017,683.39,0.42,19,22.4,25.9,17.6,1.25,15.05
1/15/2017,683.33,0.88,14.3,17.7,21.1,14.7,0.55,7.05
1/16/2017,683.59,33.41,14.9,19.9,24.8,16.6,0.46,12.78
1/17/2017,683.99,0.48,14.9,17.9,20.8,13.1,0.99,10.4
1/18/2017,684.48,13.25,9.6,12,14.4,9.8,0.58,3.13
1/19/2017,684.89,7.91,9.6,13.6,17.6,10.4,0.55,6.57
1/20/2017,685.35,0,9.6,15.7,21.8,10.8,0.13,12.68
1/21/2017,685.6,0,10.1,16.9,23.6,11.3,0.1,16.38
1/22/2017,685.89,0,14.4,21.4,28.5,4.8,0.21,30.69
1/23/2017,685.97,0,5.8,13.9,22,0.6,2.57,19.38
1/24/2017,685.98,0,6.3,15.3,24.3,1.3,2.09,24.87
1/25/2017,685.87,0,8.1,18.2,28.3,11.2,0.48,24.97
1/26/2017,685.63,0,6.2,13.9,21.7,-2.7,4.19,21.64
1/27/2017,685.32,0,5.9,10.8,15.7,-3.1,3.96,13.14
1/28/2017,685.18,1.32,6.1,9.7,13.2,-3.4,1.77,11.29
1/29/2017,685.27,0,1.5,8.7,16,-2.1,1.34,14.34
1/30/2017,685.3,0,1.7,11.6,21.6,-2.4,1.96,21.37
1/31/2017,685.06,0,3.8,14.3,24.7,-2.5,2.69,26.89
2/1/2017,684.86,0,4.7,14.9,25,4,0.65,24.77
2/2/2017,684.68,0,7.1,17.4,27.6,8.7,0.31,27.38
2/3/2017,684.3,0,9.5,12.8,16.1,2.3,4.88,10.82
2/4/2017,684.1,0.33,8.6,10.1,11.6,3.1,3.06,6.13
2/5/2017,684.39,0,8.9,10.8,12.8,9.4,0.05,2.87
2/6/2017,684.52,0,12.7,16.9,21.1,16.8,0.13,4.7
2/7/2017,684.42,0,19.3,22.7,26.1,18.3,0.76,14.16
2/8/2017,684.2,0,10.5,20.2,29.9,9.3,0.79,34.09
2/9/2017,684.04,0,9.8,20.4,30.9,3.3,3.15,36.3
2/10/2017,683.55,0,8.9,15.2,21.4,1.9,2.87,19.7
2/11/2017,683.55,0,14,19.6,25.2,15.3,0.55,15.43
2/12/2017,683.42,0,18.1,24,30,17.9,0.54,23.74
2/13/2017,683.47,0,18.2,23.5,28.7,14.5,2.21,21.72
2/14/2017,683.34,30.71,11.2,18.4,25.6,15.2,0.63,12.95
2/15/2017,683.41,1.02,6.4,11.8,17.1,6.3,1.04,8.36
2/16/2017,683.65,0,4,11.1,18.2,0.2,1.51,15.77
2/17/2017,684.17,0,3.9,11.7,19.5,3,1.37,15.94
2/18/2017,684.17,0,8.7,16.8,25,10.5,0.42,21.68
2/19/2017,684.41,0,13,21.3,29.6,14.3,0.03,30.74
