PRISM Time Series Data
Location:  Lat: 29.4793   Lon: -98.4325   Elev: 218m
"Climate variables: ppt,tmin,tmean,tmax,tdmean,vpdmin,vpdmax"
Spatial resolution: 4km
Period: 1981-01-01 - 2023-04-25
Dataset: AN81d
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: On
Time series generated: 2023-Apr-27
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Date,ppt (mm),tmin (degrees C),tmean (degrees C),tmax (degrees C),tdmean (degrees C),vpdmin (hPa),vpdmax (hPa)
2016-08-29,1.63,23.0,27.4,31.9,21.7,2.23,22.71
2016-08-30,22.15,23.3,27.4,31.4,22.3,2.11,20.85
2016-08-31,0.54,23.3,26.5,29.8,22.4,1.89,15.55
2016-09-01,5.57,23.3,28.2,33.1,22.0,3.10,25.72
2016-09-02,0.00,24.0,29.1,34.1,21.6,3.79,30.13
2016-09-03,10.65,22.6,27.0,31.4,22.2,1.96,19.48
2016-09-04,0.00,23.1,28.0,33.0,22.5,1.78,25.07
2016-09-05,2.53,22.7,27.7,32.6,22.7,1.30,22.54
2016-09-06,0.00,24.0,28.6,33.1,23.3,1.76,25.32
2016-09-07,0.85,25.7,29.6,33.4,24.1,2.30,23.50
2016-09-08,0.00,23.9,28.6,33.4,22.7,1.85,25.86
2016-09-09,0.00,24.0,28.7,33.4,22.1,1.82,27.21
2016-09-10,0.00,23.8,28.8,33.8,21.4,1.97,31.87
2016-09-11,0.01,21.8,27.3,32.8,19.7,2.32,29.00
2016-09-12,0.00,21.3,26.8,32.3,19.6,2.23,25.74
2016-09-13,0.00,22.2,27.4,32.7,21.2,2.25,26.22
2016-09-14,0.00,23.8,27.9,32.1,22.1,2.73,22.99
2016-09-15,0.00,22.5,27.9,33.3,21.6,2.11,27.32
2016-09-16,0.00,22.7,28.1,33.4,21.7,1.62,27.34
2016-09-17,0.00,23.1,28.4,33.8,21.6,2.00,28.83
2016-09-18,0.00,23.3,29.1,34.8,22.5,2.38,31.21
2016-09-19,0.00,24.9,30.1,35.4,22.4,1.98,32.59
2016-09-20,0.00,24.3,29.7,35.0,22.5,1.87,31.51
2016-09-21,0.00,23.8,29.5,35.1,20.8,2.41,35.93
2016-09-22,0.00,21.1,27.3,33.6,19.5,2.95,32.13
2016-09-23,0.00,21.5,27.5,33.4,21.8,1.59,28.36
2016-09-24,0.00,24.0,28.7,33.4,22.3,1.59,28.58
2016-09-25,4.75,24.3,28.9,33.6,23.2,1.89,25.88
2016-09-26,110.77,20.9,25.7,30.6,21.9,0.40,17.03
2016-09-27,8.27,19.4,22.4,25.4,18.6,1.03,8.20
2016-09-28,0.00,18.1,21.4,24.6,17.7,1.53,10.61
2016-09-29,0.00,18.4,24.6,30.9,17.8,1.66,25.05
2016-09-30,0.00,15.2,23.1,30.9,13.1,2.20,29.42
2016-10-01,0.00,14.9,21.0,27.1,12.0,2.30,23.83
2016-10-02,0.00,14.6,20.5,26.4,13.4,1.36,20.40
2016-10-03,0.00,14.6,21.9,29.2,13.9,1.29,26.20
2016-10-04,0.00,17.2,23.5,29.8,18.1,1.43,24.59
2016-10-05,0.00,22.2,27.0,31.7,21.2,1.01,23.88
2016-10-06,0.00,23.5,28.0,32.6,21.5,1.36,26.01
2016-10-07,0.00,23.5,27.9,32.3,21.9,1.34,25.00
2016-10-08,9.43,17.7,23.4,29.1,18.7,1.68,14.57
2016-10-09,0.00,17.2,22.8,28.4,16.3,3.19,18.80
2016-10-10,0.00,11.1,19.5,27.9,8.5,2.74,27.46
2016-10-11,0.00,10.9,19.3,27.8,8.7,2.08,26.90
2016-10-12,0.00,12.1,20.7,29.4,13.6,1.24,24.97
2016-10-13,0.00,15.4,23.4,31.4,19.7,1.15,26.14
2016-10-14,0.00,21.8,26.6,31.4,20.4,1.56,23.56
2016-10-15,0.00,21.5,26.1,30.6,20.3,1.36,22.56
2016-10-16,0.00,21.9,26.8,31.7,20.7,1.52,24.52
2016-10-17,0.00,22.5,27.4,32.3,20.3,2.03,27.54
2016-10-18,0.00,23.2,27.9,32.6,20.8,1.95,26.64
2016-10-19,0.00,23.8,28.2,32.6,21.5,2.21,29.06
2016-10-20,0.00,22.3,27.4,32.6,20.1,1.75,30.86
2016-10-21,2.32,14.5,21.1,27.7,12.2,1.68,22.67
2016-10-22,0.00,7.9,16.4,24.8,6.6,1.42,22.18
2016-10-23,0.00,7.9,16.7,25.6,8.2,1.22,23.13
2016-10-24,0.57,12.8,20.5,28.3,14.9,1.21,23.62
2016-10-25,0.00,18.2,23.6,28.9,17.9,1.12,19.37
2016-10-26,0.00,17.0,22.4,27.9,16.7,0.64,20.58
2016-10-27,0.00,17.0,23.1,29.2,16.6,1.27,22.60
2016-10-28,0.00,15.2,22.2,29.3,15.9,1.29,22.11
2016-10-29,0.00,14.8,21.7,28.5,16.7,0.40,21.35
2016-10-30,0.00,17.2,22.9,28.6,17.4,0.61,20.47
2016-10-31,0.00,16.2,22.8,29.5,15.8,0.73,24.48
2016-11-01,0.00,17.4,22.8,28.2,19.3,0.60,18.46
2016-11-02,0.11,22.6,26.8,31.0,20.7,1.98,23.58
2016-11-03,0.00,23.1,26.9,30.6,21.3,1.79,21.07
2016-11-04,0.67,20.7,25.2,29.8,20.1,1.83,17.81
2016-11-05,0.00,19.6,21.7,23.8,18.8,1.66,7.83
2016-11-06,0.61,18.2,22.2,26.3,18.0,1.65,13.21
2016-11-07,17.09,17.3,21.5,25.7,17.2,0.91,10.65
2016-11-08,18.27,17.0,21.0,25.0,19.2,0.26,8.01
2016-11-09,30.38,16.6,19.3,22.0,16.6,0.82,7.28
2016-11-10,5.09,16.2,17.2,18.2,15.6,0.95,2.77
2016-11-11,0.22,13.2,17.1,20.9,12.8,0.82,9.81
2016-11-12,0.66,14.1,18.9,23.7,13.8,1.07,14.12
2016-11-13,0.00,14.1,19.4,24.7,13.1,1.62,16.86
2016-11-14,0.00,13.2,18.5,23.8,13.7,0.29,13.87
2016-11-15,0.00,12.4,19.0,25.5,14.1,0.27,15.93
2016-11-16,0.00,10.8,20.2,29.6,10.9,0.80,30.44
2016-11-17,0.00,11.0,20.1,29.2,10.8,0.70,29.86
2016-11-18,0.00,16.2,21.8,27.3,17.5,0.62,17.35
2016-11-19,0.00,9.1,18.0,27.0,6.0,3.09,18.81
2016-11-20,0.00,1.4,9.3,17.2,-1.5,0.99,14.89
2016-11-21,0.00,1.6,10.4,19.2,0.7,0.86,16.63
2016-11-22,0.00,5.9,15.2,24.6,12.6,0.75,17.51
2016-11-23,0.00,16.6,21.0,25.3,18.4,0.54,11.54
2016-11-24,0.00,8.6,16.2,23.8,7.2,1.04,19.67
2016-11-25,0.00,9.1,16.3,23.4,13.1,0.96,14.04
2016-11-26,0.01,13.4,17.8,22.2,14.5,0.68,7.90
2016-11-27,0.00,13.7,17.4,21.2,11.9,1.81,11.68
2016-11-28,0.00,15.3,20.1,25.0,17.0,1.52,12.98
2016-11-29,0.00,9.0,17.8,26.6,7.0,2.31,27.76
2016-11-30,0.00,11.2,18.8,26.5,2.8,5.86,27.95
2016-12-01,0.00,4.2,12.0,19.8,-0.7,2.28,18.32
2016-12-02,0.00,5.2,13.2,21.2,5.3,2.43,17.49
2016-12-03,122.20,10.9,14.0,17.1,11.7,0.42,5.04
2016-12-04,27.03,10.4,11.0,11.6,9.9,0.63,1.53
2016-12-05,33.19,9.2,10.3,11.4,9.0,0.72,1.98
2016-12-06,1.89,6.0,9.6,13.2,8.6,0.17,3.30
2016-12-07,0.00,5.3,12.1,18.9,7.2,0.32,11.80
2016-12-08,0.00,6.6,10.2,13.8,8.1,0.58,4.14
2016-12-09,0.00,2.2,5.1,8.1,-3.6,2.60,4.72
2016-12-10,0.00,2.2,5.0,7.7,-5.0,2.62,7.12
2016-12-11,1.44,6.0,8.4,10.7,5.9,0.14,3.97
2016-12-12,0.48,8.9,12.3,15.7,12.2,0.06,1.83
2016-12-13,0.00,8.6,14.4,20.2,11.8,0.18,10.64
2016-12-14,0.00,9.7,15.9,22.2,12.2,0.51,9.34
2016-12-15,0.00,10.6,14.7,18.9,9.0,2.31,8.32
2016-12-16,0.00,10.0,11.5,12.9,7.9,1.75,4.14
2016-12-17,0.69,11.4,14.4,17.3,14.4,0.14,2.64
2016-12-18,0.00,0.2,12.6,25.1,9.6,0.34,10.23
2016-12-19,0.00,-3.2,0.2,3.7,-11.3,2.46,5.27
2016-12-20,0.00,-3.4,3.0,9.4,-11.1,2.30,9.66
2016-12-21,0.00,4.3,9.1,13.8,-4.2,2.04,12.02
2016-12-22,0.00,4.4,12.7,20.9,4.3,0.73,17.28
2016-12-23,0.00,11.9,15.9,19.9,3.7,3.01,15.87
2016-12-24,0.59,12.9,16.9,20.9,16.5,0.36,3.22
2016-12-25,0.00,19.8,22.4,24.9,19.4,0.82,9.26
2016-12-26,0.38,20.2,23.2,26.2,19.2,2.51,13.27
2016-12-27,0.00,20.7,24.5,28.4,19.8,1.24,17.13
2016-12-28,0.49,19.7,22.6,25.5,18.6,0.84,11.18
2016-12-29,0.00,16.3,21.5,26.7,17.4,0.99,14.56
2016-12-30,0.00,10.2,13.9,17.6,-4.9,8.02,16.21
2016-12-31,0.00,9.8,11.4,13.0,-2.2,4.61,11.41
2017-01-01,0.59,11.3,16.9,22.4,12.0,0.70,10.39
2017-01-02,1.18,12.8,18.5,24.3,14.8,0.21,13.45
2017-01-03,0.00,7.2,16.1,25.0,5.9,0.95,23.96
2017-01-04,0.00,5.3,15.7,26.0,1.6,2.67,27.77
2017-01-05,0.00,5.4,8.2,11.0,0.9,2.86,6.47
2017-01-06,0.00,-0.3,10.3,20.9,2.6,1.64,10.89
2017-01-07,0.00,-6.3,-2.6,1.1,-8.9,1.18,3.27
2017-01-08,0.00,-7.0,0.3,7.5,-12.3,0.92,8.47
2017-01-09,0.00,-6.1,2.6,11.3,-4.5,0.83,10.31
2017-01-10,0.00,8.0,15.1,22.3,9.8,0.63,14.64
2017-01-11,0.00,11.3,18.8,26.3,12.3,0.24,21.52
2017-01-12,0.08,14.6,20.6,26.6,15.8,0.54,18.11
2017-01-13,0.05,18.6,22.5,26.5,17.7,0.93,17.18
2017-01-14,0.42,19.0,22.4,25.9,17.6,1.25,15.05
2017-01-15,0.88,14.3,17.7,21.1,14.7,0.55,7.05
2017-01-16,33.41,14.9,19.9,24.8,16.6,0.46,12.78
2017-01-17,0.48,14.9,17.9,20.8,13.1,0.99,10.40
2017-01-18,13.25,9.6,12.0,14.4,9.8,0.58,3.13
2017-01-19,7.91,9.6,13.6,17.6,10.4,0.55,6.57
2017-01-20,0.00,9.6,15.7,21.8,10.8,0.13,12.68
2017-01-21,0.00,10.1,16.9,23.6,11.3,0.10,16.38
2017-01-22,0.00,14.4,21.4,28.5,4.8,0.21,30.69
2017-01-23,0.00,5.8,13.9,22.0,0.6,2.57,19.38
2017-01-24,0.00,6.3,15.3,24.3,1.3,2.09,24.87
2017-01-25,0.00,8.1,18.2,28.3,11.2,0.48,24.97
2017-01-26,0.00,6.2,13.9,21.7,-2.7,4.19,21.64
2017-01-27,0.00,5.9,10.8,15.7,-3.1,3.96,13.14
2017-01-28,1.32,6.1,9.7,13.2,-3.4,1.77,11.29
2017-01-29,0.00,1.5,8.7,16.0,-2.1,1.34,14.34
2017-01-30,0.00,1.7,11.6,21.6,-2.4,1.96,21.37
2017-01-31,0.00,3.8,14.3,24.7,-2.5,2.69,26.89
2017-02-01,0.00,4.7,14.9,25.0,4.0,0.65,24.77
2017-02-02,0.00,7.1,17.4,27.6,8.7,0.31,27.38
2017-02-03,0.00,9.5,12.8,16.1,2.3,4.88,10.82
2017-02-04,0.33,8.6,10.1,11.6,3.1,3.06,6.13
2017-02-05,0.00,8.9,10.8,12.8,9.4,0.05,2.87
2017-02-06,0.00,12.7,16.9,21.1,16.8,0.13,4.70
2017-02-07,0.00,19.3,22.7,26.1,18.3,0.76,14.16
2017-02-08,0.00,10.5,20.2,29.9,9.3,0.79,34.09
2017-02-09,0.00,9.8,20.4,30.9,3.3,3.15,36.30
2017-02-10,0.00,8.9,15.2,21.4,1.9,2.87,19.70
2017-02-11,0.00,14.0,19.6,25.2,15.3,0.55,15.43
2017-02-12,0.00,18.1,24.0,30.0,17.9,0.54,23.74
2017-02-13,0.00,18.2,23.5,28.7,14.5,2.21,21.72
2017-02-14,30.71,11.2,18.4,25.6,15.2,0.63,12.95
2017-02-15,1.02,6.4,11.8,17.1,6.3,1.04,8.36
2017-02-16,0.00,4.0,11.1,18.2,0.2,1.51,15.77
2017-02-17,0.00,3.9,11.7,19.5,3.0,1.37,15.94
2017-02-18,0.00,8.7,16.8,25.0,10.5,0.42,21.68
2017-02-19,0.00,13.0,21.3,29.6,14.3,0.03,30.74
2017-02-20,54.57,14.9,20.9,27.0,17.9,0.34,13.72
2017-02-21,0.13,10.9,17.2,23.4,9.2,0.64,19.32
2017-02-22,0.00,9.2,19.0,28.8,3.1,3.25,34.00
2017-02-23,0.00,9.2,20.0,30.9,6.4,2.52,35.54
2017-02-24,0.00,9.9,21.0,32.0,11.9,0.18,36.05
2017-02-25,0.00,9.2,18.7,28.1,1.0,0.77,33.46
2017-02-26,0.00,6.8,12.7,18.5,-0.5,2.67,16.29
2017-02-27,0.00,11.3,18.0,24.8,15.8,1.63,11.95
2017-02-28,0.00,19.6,23.2,26.8,18.6,1.38,14.92
2017-03-01,0.00,17.2,21.9,26.7,19.1,0.27,12.23
2017-03-02,0.00,9.4,16.8,24.2,1.1,1.64,22.97
2017-03-03,0.00,8.2,13.7,19.1,-4.8,5.93,18.17
2017-03-04,0.00,8.2,13.4,18.6,2.4,4.62,16.41
2017-03-05,30.30,13.4,14.6,15.7,13.7,0.34,4.06
2017-03-06,0.40,15.7,18.7,21.6,17.3,0.11,5.92
2017-03-07,0.00,18.7,22.9,27.0,19.2,0.78,14.39
2017-03-08,0.00,15.9,19.9,23.9,9.0,1.08,14.23
2017-03-09,0.20,14.8,18.2,21.6,14.1,0.64,10.00
2017-03-10,2.91,16.4,21.3,26.3,18.5,0.05,12.24
2017-03-11,2.82,16.8,20.6,24.4,17.5,0.13,8.56
2017-03-12,1.20,11.5,16.3,21.1,16.3,0.18,3.67
2017-03-13,0.35,10.1,12.6,15.1,9.1,0.57,5.18
2017-03-14,0.13,7.7,14.6,21.5,8.8,0.33,14.91
2017-03-15,0.00,7.4,14.7,22.1,6.4,0.94,16.59
2017-03-16,0.00,8.5,15.4,22.3,13.1,0.38,12.31
2017-03-17,0.00,16.4,21.2,26.0,16.6,1.32,14.95
2017-03-18,0.00,16.2,21.7,27.3,16.8,0.58,17.82
2017-03-19,0.00,17.1,22.3,27.4,17.6,0.68,17.06
2017-03-20,0.00,17.2,22.5,27.7,17.2,0.54,18.27
2017-03-21,0.00,15.4,22.0,28.6,15.0,0.50,26.01
2017-03-22,0.00,16.6,22.4,28.2,17.1,0.61,18.91
2017-03-23,0.00,17.9,22.8,27.7,17.2,0.94,18.71
2017-03-24,0.00,18.5,23.3,28.1,14.9,1.61,25.34
2017-03-25,0.02,13.3,20.8,28.4,11.1,2.38,29.36
2017-03-26,0.00,14.5,21.8,29.1,10.0,0.82,30.71
2017-03-27,0.00,18.0,23.9,29.9,17.8,0.67,26.25
2017-03-28,0.00,19.5,23.6,27.7,19.5,1.03,13.73
2017-03-29,21.46,15.6,22.1,28.6,17.8,0.56,21.40
2017-03-30,0.00,11.4,20.0,28.6,9.2,0.24,30.44
2017-03-31,0.00,11.3,18.9,26.5,8.2,1.40,24.82
2017-04-01,0.00,12.0,21.1,30.1,14.5,1.01,29.11
2017-04-02,1.57,19.6,23.3,26.9,19.6,1.14,12.21
2017-04-03,16.47,10.6,18.4,26.2,13.8,0.64,16.66
2017-04-04,0.00,11.6,20.4,29.3,10.9,1.18,28.85
2017-04-05,0.00,12.3,21.6,30.9,10.3,2.24,30.61
2017-04-06,0.00,7.6,15.3,23.0,4.2,2.14,20.43
2017-04-07,0.00,8.3,16.3,24.4,6.0,1.96,21.98
2017-04-08,0.00,10.2,18.1,26.0,10.0,1.34,23.07
2017-04-09,0.00,14.9,21.1,27.4,16.0,1.34,18.81
2017-04-10,0.00,18.7,23.6,28.4,18.8,1.59,17.54
2017-04-11,0.44,21.7,24.8,27.8,20.9,1.43,12.74
2017-04-12,22.12,16.9,20.9,25.0,17.7,0.89,6.68
2017-04-13,0.81,17.0,21.4,25.9,17.7,0.91,14.06
2017-04-14,0.00,17.8,22.5,27.2,17.5,0.92,16.66
2017-04-15,0.00,18.5,22.9,27.3,17.4,1.38,18.07
2017-04-16,0.03,20.3,24.2,28.1,18.8,1.70,16.90
2017-04-17,0.01,20.5,24.3,28.1,19.3,1.44,15.62
2017-04-18,7.57,15.0,19.7,24.4,17.5,0.61,9.01
2017-04-19,0.00,15.8,21.5,27.1,17.7,1.10,16.39
2017-04-20,0.00,19.4,24.0,28.7,18.4,1.08,20.46
2017-04-21,0.00,21.5,25.8,30.0,19.0,2.80,22.29
2017-04-22,0.00,20.5,25.4,30.4,18.9,1.85,22.69
2017-04-23,0.00,11.3,16.7,22.2,9.7,2.82,11.12
2017-04-24,0.00,9.4,17.0,24.7,5.7,1.81,22.98
2017-04-25,0.00,11.4,19.3,27.2,11.6,1.41,23.18
2017-04-26,0.00,19.2,25.8,32.3,20.3,2.23,26.20
2017-04-27,0.00,12.3,22.7,33.0,8.2,3.45,42.34
2017-04-28,0.00,13.7,21.8,29.8,13.7,2.71,29.40
2017-04-29,0.00,22.1,28.1,34.0,21.0,3.29,30.71
2017-04-30,3.27,12.9,22.9,32.9,15.0,2.47,25.07
2017-05-01,0.17,9.3,17.5,25.7,4.3,2.15,25.96
2017-05-02,0.00,12.8,22.2,31.5,9.5,1.39,36.00
2017-05-03,0.00,16.8,24.6,32.3,16.2,1.83,33.49
2017-05-04,0.00,12.6,22.2,31.8,15.0,2.55,23.83
2017-05-05,0.00,9.3,17.9,26.4,4.7,3.23,27.17
2017-05-06,0.00,10.4,19.8,29.1,5.8,2.66,32.62
2017-05-07,0.00,13.2,21.9,30.7,11.2,1.98,32.08
2017-05-08,0.00,17.0,23.5,30.0,14.1,2.46,27.65
2017-05-09,0.00,18.8,22.1,25.4,17.5,2.36,13.05
2017-05-10,1.98,21.1,23.0,25.0,20.6,1.47,7.70
2017-05-11,0.30,20.9,24.4,28.0,20.3,1.10,13.60
2017-05-12,0.00,19.2,24.4,29.7,19.8,1.32,18.59
2017-05-13,0.00,13.5,22.1,30.7,10.8,2.50,32.33
2017-05-14,0.00,15.7,23.8,31.8,12.6,2.99,34.24
2017-05-15,0.00,18.8,25.8,32.7,16.8,1.72,30.99
2017-05-16,0.00,20.8,26.6,32.4,18.8,2.21,27.52
2017-05-17,0.67,21.4,24.3,27.2,20.4,1.93,11.83
2017-05-18,2.53,20.4,25.6,30.9,20.5,1.04,28.75
2017-05-19,0.00,24.2,28.4,32.7,21.8,2.67,24.04
2017-05-20,0.00,23.2,28.0,32.8,21.1,2.16,26.29
2017-05-21,0.05,21.7,24.2,26.6,20.3,2.36,10.47
2017-05-22,9.42,17.5,21.0,24.6,17.4,0.92,10.65
2017-05-23,0.00,18.3,21.4,24.6,18.6,1.41,8.32
2017-05-24,0.00,11.7,20.5,29.3,14.0,1.79,21.72
2017-05-25,0.00,14.2,22.2,30.1,9.2,4.03,32.63
2017-05-26,0.00,17.2,25.7,34.2,18.9,1.79,33.80
2017-05-27,0.01,24.9,28.9,32.8,23.3,2.05,23.44
2017-05-28,0.00,22.9,29.6,36.3,23.2,1.39,33.96
2017-05-29,2.30,21.6,27.6,33.5,21.2,1.87,23.36
2017-05-30,7.98,20.9,25.6,30.2,19.5,2.00,23.84
2017-05-31,21.73,19.9,25.6,31.4,19.4,1.06,25.52
2017-06-01,9.91,19.2,23.7,28.2,20.0,0.87,14.57
2017-06-02,0.00,21.0,26.1,31.1,21.4,1.57,21.23
2017-06-03,0.83,23.2,27.5,31.7,21.6,1.85,22.36
2017-06-04,0.23,20.3,25.8,31.3,20.2,1.36,22.34
2017-06-05,6.52,20.7,26.1,31.5,20.2,1.44,23.15
2017-06-06,4.99,21.3,27.2,33.1,19.9,2.35,30.54
2017-06-07,0.00,19.3,26.3,33.3,17.7,2.56,34.05
2017-06-08,0.00,19.8,27.3,34.7,16.0,3.81,41.50
2017-06-09,0.00,22.8,28.4,34.0,19.1,2.62,33.88
2017-06-10,0.42,20.5,26.6,32.7,20.2,2.45,25.41
2017-06-11,0.00,21.5,26.9,32.3,20.0,1.56,24.99
2017-06-12,0.00,21.4,27.1,32.9,19.4,1.46,31.70
2017-06-13,0.00,22.2,27.7,33.3,20.1,1.42,30.87
2017-06-14,0.00,24.4,29.7,35.0,21.8,2.77,34.34
2017-06-15,0.00,24.8,29.9,35.0,21.7,3.19,34.39
2017-06-16,0.00,24.4,30.1,35.8,21.6,2.47,36.26
2017-06-17,0.00,24.2,30.4,36.5,22.0,2.79,36.77
2017-06-18,0.00,24.5,31.0,37.5,22.3,3.19,40.72
2017-06-19,0.00,24.3,30.6,36.9,21.7,3.11,40.54
2017-06-20,0.00,24.2,28.9,33.6,20.8,4.58,28.52
2017-06-21,0.00,22.4,29.2,36.0,19.8,4.04,39.84
2017-06-22,0.00,20.7,28.4,36.1,15.9,4.23,46.49
2017-06-23,0.00,23.2,30.5,37.8,18.4,3.18,51.65
2017-06-24,0.00,25.3,31.8,38.2,22.4,2.87,43.10
2017-06-25,0.40,23.0,26.8,30.6,21.0,2.98,19.51
2017-06-26,3.19,22.5,26.5,30.5,21.7,1.83,17.92
2017-06-27,7.04,23.3,28.1,32.9,21.8,1.44,27.11
2017-06-28,2.24,21.1,26.0,30.9,21.5,1.11,19.90
2017-06-29,0.00,22.2,27.5,32.9,21.4,1.20,26.70
2017-06-30,0.00,23.9,30.2,36.6,23.0,1.01,37.02
2017-07-01,0.00,25.9,31.0,36.1,23.1,4.20,34.36
2017-07-02,0.00,25.6,30.5,35.5,22.0,3.13,35.94
2017-07-03,0.00,24.8,30.6,36.3,21.9,3.12,38.67
2017-07-04,0.00,25.6,31.0,36.5,22.1,4.68,37.81
2017-07-05,0.00,25.0,30.9,36.8,21.9,3.39,40.22
2017-07-06,0.00,24.9,30.4,35.8,20.7,3.39,39.86
2017-07-07,0.09,24.3,29.9,35.6,21.2,2.87,36.73
2017-07-08,0.00,23.0,29.4,35.7,20.8,2.81,36.67
2017-07-09,0.00,23.3,29.8,36.2,19.5,4.94,40.71
2017-07-10,0.00,22.8,29.7,36.5,18.1,6.51,42.89
2017-07-11,0.00,23.5,30.1,36.7,18.8,2.11,43.34
2017-07-12,0.00,24.0,30.3,36.7,20.2,2.60,43.36
2017-07-13,0.02,23.8,28.8,33.9,21.9,1.69,28.44
2017-07-14,0.67,23.9,29.4,34.9,22.1,1.52,32.07
2017-07-15,0.00,23.7,29.9,36.1,20.5,2.18,39.90
2017-07-16,5.78,22.1,29.8,37.5,20.6,1.90,44.87
2017-07-17,0.00,23.9,29.9,35.9,20.4,4.25,37.42
2017-07-18,0.00,24.5,29.9,35.3,20.9,3.59,34.65
2017-07-19,0.00,24.1,30.0,35.9,20.5,2.67,38.56
2017-07-20,0.00,24.1,30.4,36.7,21.6,1.90,39.30
2017-07-21,0.00,24.3,31.0,37.7,20.7,2.77,44.89
2017-07-22,0.00,24.3,31.1,37.8,20.2,2.72,46.36
2017-07-23,0.00,24.4,31.1,37.9,21.1,2.69,45.64
2017-07-24,0.00,25.4,31.8,38.1,20.8,3.68,45.55
2017-07-25,0.00,25.3,31.6,37.9,20.3,3.46,48.99
2017-07-26,0.00,24.2,30.8,37.4,21.6,2.98,43.05
2017-07-27,0.00,22.9,30.5,38.1,19.9,2.91,47.28
2017-07-28,0.00,23.3,30.4,37.5,19.8,2.25,44.38
2017-07-29,0.00,23.9,31.2,38.4,18.8,2.46,51.57
2017-07-30,0.00,24.3,32.1,39.9,18.1,3.76,58.41
2017-07-31,0.01,26.5,33.2,39.9,20.4,8.58,52.85
2017-08-01,0.00,23.6,29.9,36.2,19.5,3.13,39.12
2017-08-02,0.00,24.2,30.3,36.4,18.4,4.13,43.68
2017-08-03,5.72,23.9,29.3,34.7,21.7,2.32,34.04
2017-08-04,4.72,23.8,29.0,34.1,22.3,2.25,28.82
2017-08-05,0.06,25.1,30.9,36.6,21.0,3.10,41.04
2017-08-06,3.64,25.5,31.1,36.6,22.1,3.11,37.61
2017-08-07,41.08,23.7,30.0,36.3,23.2,2.50,36.18
2017-08-08,75.56,21.7,25.9,30.1,21.9,0.62,18.44
2017-08-09,0.47,24.0,28.6,33.2,21.7,3.42,27.13
2017-08-10,0.00,24.5,29.5,34.5,22.0,3.00,31.69
2017-08-11,0.99,23.9,29.5,35.1,22.1,2.69,32.25
2017-08-12,0.00,25.3,30.3,35.4,22.3,2.95,32.56
2017-08-13,0.00,24.1,30.2,36.4,21.8,2.34,38.42
2017-08-14,0.00,24.1,30.2,36.4,21.5,2.48,39.69
2017-08-15,0.00,24.7,30.6,36.4,21.5,3.66,40.46
2017-08-16,0.00,25.4,30.9,36.4,22.4,4.07,37.55
2017-08-17,0.00,26.3,31.4,36.4,22.6,4.42,37.83
2017-08-18,0.00,25.6,30.9,36.2,21.9,3.86,37.87
2017-08-19,0.00,25.1,30.7,36.3,21.8,3.00,37.39
2017-08-20,0.00,25.0,30.5,36.0,20.9,3.06,37.45
2017-08-21,0.00,24.3,30.1,35.9,21.1,2.65,37.99
2017-08-22,0.00,23.7,29.1,34.6,21.6,1.97,32.37
2017-08-23,0.00,22.9,29.2,35.6,20.7,1.76,36.71
2017-08-24,0.00,24.1,30.1,36.1,20.7,3.98,40.11
2017-08-25,2.07,24.0,28.4,32.8,22.0,3.72,24.33
2017-08-26,7.63,23.3,26.9,30.5,21.7,2.28,19.80
2017-08-27,38.31,22.9,23.7,24.5,22.2,1.30,3.97
2017-08-28,7.40,22.5,23.3,24.2,20.4,2.71,6.56
2017-08-29,0.00,22.2,26.0,29.8,18.4,6.02,22.19
2017-08-30,0.00,19.4,25.3,31.1,17.6,3.61,26.34
2017-08-31,0.00,18.2,25.4,32.7,16.4,2.88,32.86
2017-09-01,0.00,19.1,26.3,33.5,16.2,2.65,36.57
2017-09-02,0.00,19.7,26.5,33.3,18.4,1.99,32.02
2017-09-03,0.00,19.7,26.2,32.6,19.1,1.56,28.32
2017-09-04,0.00,20.1,26.2,32.4,19.3,1.24,27.47
2017-09-05,0.00,21.6,27.1,32.6,21.0,1.57,27.39
2017-09-06,0.00,22.4,27.7,32.9,19.6,1.23,28.33
2017-09-07,0.00,14.9,22.2,29.6,11.3,4.16,29.90
2017-09-08,0.00,14.8,21.7,28.6,10.5,3.62,28.56
2017-09-09,0.00,15.8,22.6,29.4,13.3,3.12,26.84
2017-09-10,0.00,15.9,22.8,29.7,13.4,2.81,26.80
2017-09-11,0.00,15.5,22.6,29.7,13.6,2.28,26.35
2017-09-12,0.00,14.9,22.4,29.8,13.1,2.48,27.61
2017-09-13,0.00,14.6,24.4,34.1,12.2,2.36,42.76
2017-09-14,0.00,17.6,26.1,34.6,17.8,1.14,38.59
2017-09-15,0.00,22.3,28.8,35.2,19.7,1.49,37.03
2017-09-16,0.00,22.4,28.0,33.5,19.9,1.89,31.74
2017-09-17,0.00,22.7,28.2,33.6,20.3,1.64,30.97
2017-09-18,0.00,23.6,28.6,33.7,20.9,2.07,30.59
2017-09-19,0.00,25.2,29.9,34.5,22.6,2.78,30.73
2017-09-20,0.00,25.2,30.0,34.9,22.4,2.83,31.51
2017-09-21,0.00,25.6,30.6,35.7,22.6,3.60,34.33
2017-09-22,0.64,23.6,29.1,34.6,22.2,1.63,30.40
2017-09-23,0.00,22.6,27.9,33.1,21.9,0.94,26.63
